Incident Datetime,Incident Date,Incident Time,Incident Year,Incident Day of Week,Report Datetime,Row ID,Incident ID,Incident Number,CAD Number,Report Type Code,Report Type Description,Filed Online,Incident Code,Incident Category,Incident Subcategory,Incident Description,Resolution,Intersection,CNN,Police District,Analysis Neighborhood,Supervisor District,Latitude,Longitude,point,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,HSOC Zones as of 2018-06-05,OWED Public Spaces,Central Market/Tenderloin Boundary Polygon - Updated,Parks Alliance CPSI (27+TL sites),ESNCAG - Boundary File,"Areas of Vulnerability, 2016"
2020/08/16 03:23:00 AM,2020/08/16,03:23,2020,Sunday,2020/08/16 03:25:00 AM,95320260190,953202,200491697,202290324,II,Initial,,60190,Suicide,Suicide,Suicide By Strangulation/Hanging,Open or Active,WILLOW ST \ FRANKLIN ST,25188000,Northern,Western Addition,5,37.78315142705044,-122.4225579822023,"(37.78315142705044, -122.4225579822023)",100,4,11,39,,,,,,2
2020/08/16 02:37:00 PM,2020/08/16,14:37,2020,Sunday,2020/08/16 02:44:00 PM,95332415200,953324,200492576,202291804,II,Initial,,15200,Offences Against The Family And Children,Other,Domestic Violence (secondary only),Cite or Arrest Adult,EL CAMINO DEL MAR \ 26TH AVE,27668000,Richmond,Seacliff,2,37.78756170061662,-122.48635895842445,"(37.78756170061662, -122.48635895842445)",1,8,6,33,,,,,,1
2020/08/16 10:36:00 PM,2020/08/16,22:36,2020,Sunday,2020/08/16 10:37:00 PM,95341207041,953412,200490495,202281947,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,VAN NESS AVE \ AUSTIN ST,30075000,Northern,Western Addition,2,37.788942623294176,-122.42214537963808,"(37.788942623294176, -122.42214537963808)",100,4,6,39,,,,,,1
2020/08/16 05:17:00 PM,2020/08/16,17:17,2020,Sunday,2020/08/16 05:17:00 PM,95334907041,953349,200492930,202292280,VI,Vehicle Initial,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,WILLARD ST NORTH \ GOLDEN GATE AVE \ WILLARD ST,27205000,Richmond,Lone Mountain/USF,1,37.77682502502754,-122.4567459020762,"(37.77682502502754, -122.4567459020762)",12,8,4,18,,,,,,1
2020/08/15 12:43:00 PM,2020/08/15,12:43,2020,Saturday,2020/08/15 12:58:00 PM,95308712030,953087,200490354,202281583,II,Initial,,12030,Weapons Offense,Weapons Offense,"Weapon, Deadly, Imitation or Laser Scope, Exhibiting",Open or Active,GENEVA AVE \ LONDON ST,21475000,Ingleside,Excelsior,11,37.716038818883085,-122.44025513581519,"(37.716038818883085, -122.44025513581519)",58,9,1,7,,,,,,2
2020/08/13 12:00:00 PM,2020/08/13,12:00,2020,Thursday,2020/08/16 05:00:00 PM,95336128150,953361,200493041,202292442,II,Initial,,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,WASHINGTON ST \ WALNUT ST,26954000,Richmond,Presidio Heights,2,37.789726785514695,-122.4490115651793,"(37.789726785514695, -122.4490115651793)",10,8,6,31,,,,,,1
2020/08/16 01:02:00 AM,2020/08/16,01:02,2020,Sunday,2020/08/16 01:06:00 AM,95318864085,953188,200491562,202290130,II,Initial,,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,SUTTER ST \ JONES ST,24959000,Central,Nob Hill,3,37.7885982027112,-122.41354144348315,"(37.7885982027112, -122.41354144348315)",50,6,3,21,,,,,,2
2020/08/14 06:00:00 PM,2020/08/14,18:00,2020,Friday,2020/08/14 09:53:00 PM,95324306244,953243,206121658,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,TEHAMA ST \ MALDEN ALY,24538000,Southern,Financial District/South Beach,6,37.786593795109404,-122.39738048935916,"(37.786593795109404, -122.39738048935916)",32,1,10,8,,,,,,1
2020/03/19 10:00:00 PM,2020/03/19,22:00,2020,Thursday,2020/08/16 10:40:00 PM,95338371013,953383,200493251,202292833,VI,Vehicle Initial,,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,MORSE ST \ ROLPH ST,21429000,Ingleside,Excelsior,11,37.71366308072168,-122.43689432895559,"(37.71366308072168, -122.43689432895559)",58,9,1,7,,,,,,2
2020/08/06 05:00:00 PM,2020/08/06,17:00,2020,Thursday,2020/08/07 09:00:00 AM,95321128150,953211,206121620,,II,Coplogic Initial,true,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,SPEAR ST \ FOLSOM ST,23607000,Southern,Financial District/South Beach,6,37.79006979947905,-122.39097101886335,"(37.79006979947905, -122.39097101886335)",30,1,10,8,,,,,1,1
2020/08/16 12:45:00 PM,2020/08/16,12:45,2020,Sunday,2020/08/16 02:58:00 PM,95332006244,953320,200492532,202291836,II,Initial,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,COLUMBUS AVE \ BEACH ST,25598000,Central,Russian Hill,2,37.806780111468534,-122.4195772441978,"(37.806780111468534, -122.4195772441978)",99,6,6,32,,,,,,1
2020/08/16 01:30:00 PM,2020/08/16,13:30,2020,Sunday,2020/08/16 04:50:00 PM,95333771000,953337,200492827,202292184,II,Initial,,71000,Lost Property,Lost Property,Lost Property,Open or Active,04TH ST \ LONG BRIDGE ST,34168000,Southern,Mission Bay,6,37.773466920607476,-122.39143433652146,"(37.773466920607476, -122.39143433652146)",34,1,10,4,,,,,,1
2020/08/14 12:00:00 AM,2020/08/14,00:00,2020,Friday,2020/08/14 10:06:00 AM,95322806224,953228,206121410,,II,Coplogic Initial,true,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,BAKER ST \ POST ST,26814000,Richmond,Presidio Heights,5,37.783897366524386,-122.44298910619567,"(37.783897366524386, -122.44298910619567)",103,8,11,31,,,,,,1
2020/07/18 01:55:00 PM,2020/07/18,13:55,2020,Saturday,2020/08/16 06:00:00 PM,95337209024,953372,200493063,202292466,II,Initial,,09024,Fraud,Fraud,"Fraudulent Game or Trick, Obtaining Money or Property",Open or Active,GOUGH ST \ FELL ST,25916000,Northern,Hayes Valley,5,37.77594986170828,-122.42278763487914,"(37.77594986170828, -122.42278763487914)",22,4,11,9,1,,,,,1
2020/08/15 08:50:00 PM,2020/08/15,20:50,2020,Saturday,2020/08/15 09:02:00 PM,95316461030,953164,200491277,202283353,II,Initial,,61030,Other,Other,"Death Report, Cause Unknown",Open or Active,CALEDONIA ST \ 16TH ST,24184000,Mission,Mission,9,37.76494788696337,-122.42138147669485,"(37.76494788696337, -122.42138147669485)",53,3,2,20,3,,,,,2
2020/08/16 12:29:00 AM,2020/08/16,00:29,2020,Sunday,2020/08/16 12:29:00 AM,95317007041,953170,200491506,202290072,VI,Vehicle Initial,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,08TH ST \ GROVE ST \ HYDE ST \ MARKET ST,24429000,Tenderloin,Tenderloin,6,37.77871942789032,-122.4147412230519,"(37.77871942789032, -122.4147412230519)",21,5,10,36,1,35,1,,,2
2019/08/16 08:40:00 AM,2019/08/16,08:40,2019,Friday,2020/08/16 09:37:00 AM,95328528150,953285,200492112,202290898,II,Initial,,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,CONTINUUM WAY \ GOLDEN GATE AVE,24932000,Tenderloin,Tenderloin,6,37.78175909075511,-122.41468313321063,"(37.78175909075511, -122.41468313321063)",21,5,10,36,1,,1,,,2
2020/08/16 03:14:00 AM,2020/08/16,03:14,2020,Sunday,2020/08/16 03:15:00 AM,95319704083,953197,200491675,202290314,II,Initial,,04083,Assault,Aggravated Assault,"Firearm, Discharging in Grossly Negligent Manner",Open or Active,23RD ST \ CAROLINA ST,33046000,Bayview,Potrero Hill,10,37.75469183949377,-122.39957958699718,"(37.75469183949377, -122.39957958699718)",54,2,9,26,,,,,,2
2020/08/16 01:00:00 PM,2020/08/16,13:00,2020,Sunday,2020/08/16 01:59:00 PM,95331161030,953311,200492441,202291608,II,Initial,,61030,Other,Other,"Death Report, Cause Unknown",Open or Active,NATOMA ST \ 08TH ST,24302000,Southern,South of Market,6,37.77666098665174,-122.41215795469684,"(37.77666098665174, -122.41215795469684)",32,1,10,34,1,,1,,,2
2020/08/16 05:44:00 PM,2020/08/16,17:44,2020,Sunday,2020/08/16 05:50:00 PM,95338806242,953388,200493013,202292362,II,Initial,,06242,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $50-$200",Open or Active,24TH ST \ HAMPSHIRE ST,23954000,Mission,Mission,9,37.75290661105615,-122.40729118425897,"(37.75290661105615, -122.40729118425897)",53,3,2,20,3,,,,,1
2020/08/15 10:27:00 PM,2020/08/15,22:27,2020,Saturday,2020/08/15 10:27:00 PM,95315665010,953156,200491352,202283601,II,Initial,,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,Cite or Arrest Adult,COUNTRY CLUB DR \ END,23317000,Taraval,Sunset/Parkside,7,37.73010337968716,-122.49502236875811,"(37.73010337968716, -122.49502236875811)",43,10,8,35,,,,,,1
2020/08/16 06:15:00 AM,2020/08/16,06:15,2020,Sunday,2020/08/16 06:21:00 AM,95326111012,953261,200491841,202290591,II,Initial,,11012,Stolen Property,Stolen Property,"Stolen Property, Possession with Knowledge, Receiving",Cite or Arrest Adult,STOCKTON ST \ POST ST,24908000,Central,Financial District/South Beach,3,37.788499477941336,-122.4067711451779,"(37.788499477941336, -122.4067711451779)",19,6,3,8,,,,,,2
2020/08/16 11:30:00 AM,2020/08/16,11:30,2020,Sunday,2020/08/16 11:42:00 AM,95329028150,953290,200492178,202291226,II,Initial,,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,GRENARD TER \ GREENWICH ST,30062000,Northern,Russian Hill,2,37.80060119948848,-122.42289378669996,"(37.80060119948848, -122.42289378669996)",107,4,6,32,,,,,,1
2020/08/15 10:57:00 PM,2020/08/15,22:57,2020,Saturday,2020/08/15 11:12:00 PM,95316616650,953166,200491459,202283751,II,Initial,,16650,Drug Offense,Drug Violation,Methamphetamine Offense,Cite or Arrest Adult,MARKET ST \ RESERVOIR ST,25877000,Mission,Castro/Upper Market,8,37.76877049785351,-122.42746205880601,"(37.76877049785351, -122.42746205880601)",28,3,5,5,5,,,,,1
2020/08/14 03:00:00 PM,2020/08/14,15:00,2020,Friday,2020/08/14 08:12:00 PM,95321806244,953218,206121482,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,,,Richmond,,,,,,,,,,,,,,,
2020/07/15 05:34:00 PM,2020/07/15,17:34,2020,Wednesday,2020/08/16 10:00:00 AM,95334606364,953346,200492582,202291946,II,Initial,,06364,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",Cite or Arrest Adult,TAYLOR ST \ NORTH POINT ST,25592000,Central,North Beach,3,37.8063434285485,-122.41543157088526,"(37.8063434285485, -122.41543157088526)",99,6,3,23,,,,,,2
2020/08/16 03:47:00 PM,2020/08/16,15:47,2020,Sunday,2020/08/16 03:49:00 PM,95336406244,953364,200492667,202292013,II,Initial,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,HEMLOCK ST \ LAGUNA ST,26523000,Northern,Japantown,5,37.786246576578144,-122.42824149689217,"(37.786246576578144, -122.42824149689217)",101,4,11,15,,,,,,2
2020/07/27 01:25:00 PM,2020/07/27,13:25,2020,Monday,2020/08/16 10:00:00 AM,95331706363,953317,200449135,,IS,Initial Supplement,,06363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Cite or Arrest Adult,TAYLOR ST \ NORTH POINT ST,25592000,Central,North Beach,3,37.8063434285485,-122.41543157088526,"(37.8063434285485, -122.41543157088526)",99,6,3,23,,,,,,2
2020/08/16 02:45:00 AM,2020/08/16,02:45,2020,Sunday,2020/08/16 02:46:00 AM,95319304134,953193,200491631,202290278,II,Initial,,04134,Assault,Simple Assault,Battery,Open or Active,16TH ST \ MISSION ST,24170000,Mission,Mission,9,37.76505133632968,-122.41966897380142,"(37.76505133632968, -122.41966897380142)",53,3,2,20,3,50,,24,,2
2020/08/16 05:44:00 AM,2020/08/16,05:44,2020,Sunday,2020/08/16 05:48:00 AM,95322328100,953223,200491772,202290541,II,Initial,,28100,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",Open or Active,30TH ST \ MISSION ST,21329000,Ingleside,Bernal Heights,9,37.74237539724614,-122.42196876280964,"(37.74237539724614, -122.42196876280964)",83,9,2,2,,,,,,1
2020/08/16 01:44:00 PM,2020/08/16,13:44,2020,Sunday,2020/08/16 08:20:00 PM,95339906303,953399,200493245,202292566,II,Initial,,06303,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",Open or Active,FELLA PL \ POWELL ST,2.5e+07,Central,Nob Hill,3,37.790812878071975,-122.4089197830783,"(37.790812878071975, -122.4089197830783)",16,6,3,21,,,,,,1
2020/08/16 04:30:00 PM,2020/08/16,16:30,2020,Sunday,2020/08/16 04:52:00 PM,95334106373,953341,200492833,202292200,II,Initial,,06373,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $200-$950",Open or Active,APOLLO ST \ WILLIAMS AVE,20612000,Bayview,Bayview Hunters Point,10,37.7301646131596,-122.39897045921349,"(37.7301646131596, -122.39897045921349)",86,2,9,1,,,,,,2
2020/08/16 09:44:00 AM,2020/08/16,09:44,2020,Sunday,2020/08/16 09:45:00 AM,95328106223,953281,200492065,202290916,II,Initial,,06223,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, $200-$950",Open or Active,GEARY BLVD \ ARGUELLO BLVD,27230000,Richmond,Lone Mountain/USF,1,37.78125705990525,-122.45885866208032,"(37.78125705990525, -122.45885866208032)",,8,4,18,,,,,,1
2020/08/15 05:06:00 PM,2020/08/15,17:06,2020,Saturday,2020/08/15 05:06:00 PM,95311704014,953117,200490768,202282549,II,Initial,,04014,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",Open or Active,SUNNYDALE AVE \ HAHN ST,20409000,Ingleside,Visitacion Valley,10,37.71191455546749,-122.41600028103292,"(37.71191455546749, -122.41600028103292)",75,9,9,40,,,,,,2
2020/08/16 12:45:00 PM,2020/08/16,12:45,2020,Sunday,2020/08/16 01:40:00 PM,95330706244,953307,200492388,202291586,II,Initial,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,STOW LAKE DR \ MARTIN LUTHER KING JR DR,27442000,Richmond,Golden Gate Park,5,37.76705684499688,-122.47327983402523,"(37.76705684499688, -122.47327983402523)",9,8,11,12,,,,,,1
2020/08/15 11:55:00 PM,2020/08/15,23:55,2020,Saturday,2020/08/16 12:16:00 AM,95318115300,953181,200491528,202290041,II,Initial,,15300,Offences Against The Family And Children,Other,Hate Crime (secondary only),Open or Active,16TH ST \ MISSION ST,24170000,Mission,Mission,9,37.76505133632968,-122.41966897380142,"(37.76505133632968, -122.41966897380142)",53,3,2,20,3,50,,24,,2
2020/08/15 10:00:00 PM,2020/08/15,22:00,2020,Saturday,2020/08/16 12:31:00 PM,95329507021,953295,200492253,202291162,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,EDINBURGH ST \ PERU AVE,21679000,Ingleside,Excelsior,11,37.7274574828607,-122.42730210944559,"(37.7274574828607, -122.42730210944559)",90,9,1,7,,,,,,1
2020/08/16 06:38:00 AM,2020/08/16,06:38,2020,Sunday,2020/08/16 06:38:00 AM,95326507041,953265,200482298,202290613,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,TOLAND ST \ MCKINNON AVE,20805000,Bayview,Bayview Hunters Point,10,37.74219719880206,-122.4004267387654,"(37.74219719880206, -122.4004267387654)",85,2,9,1,,,,,,1
2020/08/14 11:00:00 AM,2020/08/14,11:00,2020,Friday,2020/08/14 02:29:00 PM,95323506372,953235,206121501,,II,Coplogic Initial,true,06372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,FILLMORE ST \ HAIGHT ST,25899000,Northern,Hayes Valley,5,37.77210825726729,-122.43043391908799,"(37.77210825726729, -122.43043391908799)",26,4,11,9,,,,,,1
2020/08/15 01:30:00 PM,2020/08/15,13:30,2020,Saturday,2020/08/16 01:31:00 PM,95336707025,953367,200492407,202291341,VI,Vehicle Initial,,07025,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Truck",Open or Active,04TH ST \ KING ST,23798000,Southern,Mission Bay,6,37.776332975565595,-122.39403506751226,"(37.776332975565595, -122.39403506751226)",34,1,10,4,,,,,,1
2020/08/08 03:00:00 AM,2020/08/08,03:00,2020,Saturday,2020/08/10 09:07:00 PM,95325005073,953250,200476310,,IS,Coplogic Supplement,true,05073,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",Open or Active,ROOSEVELT WAY \ LEVANT ST,26179000,Park,Castro/Upper Market,8,37.76529509785884,-122.44193191385737,"(37.76529509785884, -122.44193191385737)",112,7,5,5,,,,,,1
2020/08/16 01:57:00 PM,2020/08/16,13:57,2020,Sunday,2020/08/16 02:07:00 PM,95334204013,953342,200492479,202291658,II,Initial,,04013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Open or Active,SUNNYDALE AVE \ DESMOND ST,20340000,Ingleside,Visitacion Valley,10,37.70909807296136,-122.4059805520096,"(37.70909807296136, -122.4059805520096)",75,9,9,40,,,,,,2
2020/08/16 03:58:00 AM,2020/08/16,03:58,2020,Sunday,2020/08/16 04:02:00 AM,95320464085,953204,200491716,202290403,II,Initial,,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,FELL ST \ DIVISADERO ST,26050000,Park,Hayes Valley,5,37.77406164547093,-122.43761062521642,"(37.77406164547093, -122.43761062521642)",,4,11,9,,,,,,1
2020/08/16 02:50:00 PM,2020/08/16,14:50,2020,Sunday,2020/08/16 02:50:00 PM,95331307041,953313,200426785,202291505,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,FUNSTON AVE \ TARAVAL ST,22987000,Taraval,West of Twin Peaks,7,37.74333608146277,-122.46916504872263,"(37.74333608146277, -122.46916504872263)",44,10,8,41,,,,,,1
2020/08/16 02:34:00 PM,2020/08/16,14:34,2020,Sunday,2020/08/16 02:34:00 PM,95332926031,953329,200492673,202291773,II,Initial,,26031,Arson,Arson,Arson of Vehicle,Open or Active,EDDY ST \ LAGUNA ST,25964000,Northern,Western Addition,5,37.782056938164764,-122.4273963984862,"(37.782056938164764, -122.4273963984862)",97,4,11,39,,,,,,2
2020/08/03 12:00:00 AM,2020/08/03,00:00,2020,Monday,2020/08/14 04:34:00 PM,95322206372,953222,206121517,,II,Coplogic Initial,true,06372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,BAY ST \ OCTAVIA ST,26727000,Northern,Marina,2,37.80351781815056,-122.4300449975357,"(37.80351781815056, -122.4300449975357)",98,4,6,13,,,,,,1
2020/08/15 10:00:00 AM,2020/08/15,10:00,2020,Saturday,2020/08/16 01:39:00 PM,95329807021,953298,200492366,202291575,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,BAYWOOD CT \ GENEVA AVE,33721000,Ingleside,Outer Mission,11,37.718673898998055,-122.44330154859405,"(37.718673898998055, -122.44330154859405)",80,9,1,28,,,,,,2
2020/08/15 12:00:00 AM,2020/08/15,00:00,2020,Saturday,2020/08/15 07:30:00 PM,95314219057,953142,200491170,202283094,II,Initial,,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Cite or Arrest Adult,CLAYTON ST \ HAIGHT ST,26409000,Park,Haight Ashbury,5,37.76979784988983,-122.44857881825685,"(37.76979784988983, -122.44857881825685)",25,7,11,3,,,,,,1
2020/08/16 05:18:00 AM,2020/08/16,05:18,2020,Sunday,2020/08/16 05:25:00 AM,95325511012,953255,200491766,202290519,II,Initial,,11012,Stolen Property,Stolen Property,"Stolen Property, Possession with Knowledge, Receiving",Cite or Arrest Adult,FILLMORE ST \ BUSH ST,26608000,Northern,Pacific Heights,5,37.78702066647638,-122.43345991736983,"(37.78702066647638, -122.43345991736983)",103,4,11,30,,,,,,1
2020/08/15 09:00:00 PM,2020/08/15,21:00,2020,Saturday,2020/08/15 09:27:00 PM,95317404013,953174,200491283,202283431,II,Initial,,04013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Open or Active,PERSIA AVE \ MISSION ST,21744000,Ingleside,Excelsior,11,37.72312996239932,-122.43597688974761,"(37.72312996239932, -122.43597688974761)",80,9,1,7,,,,,,2
2020/08/15 01:00:00 AM,2020/08/15,01:00,2020,Saturday,2020/08/16 07:09:00 AM,95325906153,953259,200491863,202290644,II,Initial,,06153,Larceny Theft,Larceny Theft - Other,"Theft, From Person, $200-$950 (other than Pickpocket)",Open or Active,TURK ST \ JONES ST,24923000,Tenderloin,Tenderloin,6,37.783004077643476,-122.4124117474483,"(37.783004077643476, -122.4124117474483)",20,5,10,36,1,,1,,,2
2020/08/16 02:34:00 AM,2020/08/16,02:34,2020,Sunday,2020/08/16 02:35:00 AM,95320164020,953201,200491700,202290262,II,Initial,,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,BALBOA ST \ 19TH AVE,27496000,Richmond,Outer Richmond,1,37.77659524307914,-122.47803327896139,"(37.77659524307914, -122.47803327896139)",,8,4,29,,,,,,1
2020/08/16 05:18:00 AM,2020/08/16,05:18,2020,Sunday,2020/08/16 05:25:00 AM,95325505051,953255,200491766,202290519,II,Initial,,05051,Burglary,Burglary - Commercial,"Burglary, Store, Forcible Entry",Cite or Arrest Adult,FILLMORE ST \ BUSH ST,26608000,Northern,Pacific Heights,5,37.78702066647638,-122.43345991736983,"(37.78702066647638, -122.43345991736983)",103,4,11,30,,,,,,1
2020/08/14 04:00:00 PM,2020/08/14,16:00,2020,Friday,2020/08/16 05:30:00 PM,95335107021,953351,200492952,202292328,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,MCKINNON AVE \ LANE ST,20205000,Bayview,Bayview Hunters Point,10,37.73482338101582,-122.38738174406456,"(37.73482338101582, -122.38738174406456)",86,2,9,1,,,,,,2
2020/08/13 09:45:00 PM,2020/08/13,21:45,2020,Thursday,2020/08/14 10:06:00 AM,95323106244,953231,206121426,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,29TH AVE \ FULTON ST,27811000,Richmond,Outer Richmond,1,37.77237416831295,-122.48847132528118,"(37.77237416831295, -122.48847132528118)",8,8,4,29,,,,,,1
